profile,workload,variant,repetition,seed,phase,expected_diagnosis,event_id,region_id,event_operation_index,action_operation_index,action_start_operation,action_end_operation,trial_start_operation,trial_end_operation,commit_operation_index,trigger_window_sequence,diagnosis,action,outcome,reason,from_leaf,to_leaf,records_moved,leaves_touched,moved_record_fraction,touched_leaf_fraction,region_exposure_fraction,predicted_benefit_nanos,estimated_action_cost_nanos,safety_adjusted_cost_nanos,predicted_break_even_operations,action_nanos,trial_operations,comparable_trial_samples,baseline_objective_nanos,candidate_objective_nanos,baseline_p99_nanos,candidate_p99_nanos,baseline_operation_mix,trial_operation_mix,raw_gain,net_gain,operation_mix_drift
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,2,1664525,LOCAL_HOTSPOT,,13,20997,159238,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.042053298053595645, scanScore=0.04871987603023604",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,2,1664525,LOCAL_HOTSPOT,,14,20998,159728,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.057668038768166695, scanScore=0.04956476037206765",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,2,1664525,LOCAL_HOTSPOT,,15,21588,191671,161100,161100,161100,161124,191671,191671,4,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT,trial acceptance rule satisfied,23,25,80,4,7.46107185758306E-5,1.807991321641656E-4,0.029319971367215463,2302980.672870437,4200.0,4830.0,41.945640768056336,44100,512,29,9800.0,800.0,9800.0,5100.0,SEARCH=0.255859375;INSERT=0.455078125;DELETE=0.1044921875;UPDATE=0.140625;RANGE_SEARCH=0.0439453125,SEARCH=0.244140625;INSERT=0.48828125;DELETE=0.087890625;UPDATE=0.13671875;RANGE_SEARCH=0.04296875,0.9183673469387755,0.9106933967434631,0.033203125
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,2,1664525,LOCAL_HOTSPOT,,16,21608,204520,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.3560074150138862, scanScore=0.0021594566757482457",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,2,1664525,LOCAL_HOTSPOT,,17,21179,247736,217660,217660,217660,217670,247736,247736,7,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT,trial acceptance rule satisfied,8,9,57,3,5.205702893183543E-5,1.3239772275916854E-4,0.023141242937853107,214345.7627118644,3030.0,3484.4999999999995,325.1288904352226,28800,512,32,2100.0,900.0,2100.0,1300.0,SEARCH=0.2490234375;INSERT=0.4453125;DELETE=0.0947265625;UPDATE=0.162109375;RANGE_SEARCH=0.048828125,SEARCH=0.228515625;INSERT=0.455078125;DELETE=0.115234375;UPDATE=0.154296875;RANGE_SEARCH=0.046875,0.5714285714285714,0.541796875,0.0302734375
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,2,1664525,LOCAL_HOTSPOT,,18,21606,268520,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.09006910539703517, scanScore=0.03191234975300598",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,2,1664525,LOCAL_HOTSPOT,,19,21608,300000,270419,270419,270419,270450,299965,-1,5,INSERT_SPLIT_PRESSURE,SLACKEN,ROLLBACK,trial censored at RUN_END before a terminal live-trial decision,42,43,63,3,5.643699794587244E-5,1.2841366321376593E-4,0.01553916659079183,108925.91580928101,3270.0,3760.4999999999995,690.4692922819726,33000,483,21,2100.0,800.0,2100.0,1800.0,SEARCH=0.25;INSERT=0.4736328125;DELETE=0.0869140625;UPDATE=0.138671875;RANGE_SEARCH=0.05078125,SEARCH=0.2401656314699793;INSERT=0.432712215320911;DELETE=0.09937888198757763;UPDATE=0.14699792960662525;RANGE_SEARCH=0.08074534161490683,0.6190476190476191,0.568484142485119,0.05075496570910972
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,1,20997,60895,52687,52687,52687,52698,60895,60895,4,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT,trial acceptance rule satisfied,9,10,58,3,5.6756465833586125E-5,1.411631846414455E-4,0.06398000624804749,1.1990165573258359E7,3070.0,3530.4999999999995,5.888992905776158,984300,512,35,24800.0,6600.0,24800.0,6600.0,SEARCH=0.2392578125;INSERT=0.4384765625;DELETE=0.099609375;UPDATE=0.1650390625;RANGE_SEARCH=0.0576171875,SEARCH=0.232421875;INSERT=0.48828125;DELETE=0.103515625;UPDATE=0.125;RANGE_SEARCH=0.05078125,0.7338709677419355,0.7028538434428554,0.0537109375
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,2,21189,87485,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.14537231201944498, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,3,21001,102144,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.12665433470367152, scanScore=0.033263224020579595",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,4,21189,119017,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.07578839323119217, scanScore=0.005272626368084136",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,5,21000,121559,-1,-1,-1,-1,-1,-1,-1,INSERT_SPLIT_PRESSURE,,ABSTAIN,predicted benefit does not repay estimated adaptation cost within configured horizon,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,6,20999,141856,125749,125749,125749,125803,141856,141856,7,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT,trial acceptance rule satisfied,45,46,36,3,3.4205965520386755E-5,1.3615939726773475E-4,0.03235693746642652,2777350.4597592186,2190.0,2518.5,18.135989940702984,28200,512,27,13900.0,1100.0,13900.0,1700.0,SEARCH=0.255859375;INSERT=0.4462890625;DELETE=0.08984375;UPDATE=0.16015625;RANGE_SEARCH=0.0478515625,SEARCH=0.25390625;INSERT=0.40234375;DELETE=0.115234375;UPDATE=0.166015625;RANGE_SEARCH=0.0625,0.920863309352518,0.9177283139894336,0.0458984375
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,7,21560,152637,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.07638822966644086, scanScore=0.0205897684447431",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,8,20996,154714,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.11144670229862702, scanScore=0.0600276771075793",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,9,21000,155276,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.07497631498956106, scanScore=0.0515317485627913",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,10,20998,160775,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.0397931363297637, scanScore=0.045506808156750955",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,11,21001,181116,166163,166163,166163,166300,181116,181116,8,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT,trial acceptance rule satisfied,26,27,47,3,4.401305408455189E-5,1.3579576317218902E-4,0.0317253772035815,3721188.462372587,2630.0,3024.4999999999995,16.255559376165607,29900,512,28,19700.0,1400.0,19700.0,1400.0,SEARCH=0.2568359375;INSERT=0.4375;DELETE=0.111328125;UPDATE=0.1455078125;RANGE_SEARCH=0.048828125,SEARCH=0.236328125;INSERT=0.427734375;DELETE=0.087890625;UPDATE=0.177734375;RANGE_SEARCH=0.0703125,0.9289340101522843,0.9265419716152443,0.0537109375
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,12,21183,183154,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.13892919911807344, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,13,21604,192027,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.28353657540154786, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,14,21609,198843,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.4396951086462819, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,15,21560,199370,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.053877703316681416, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,16,20997,248372,213859,213859,213859,213964,248372,248372,9,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT,trial acceptance rule satisfied,7,8,59,3,5.388024521904146E-5,1.323509948383112E-4,0.02593521262315427,622141.1746827748,3110.0,3576.4999999999995,114.97390449438201,28400,512,29,6100.0,1900.0,6100.0,3600.0,SEARCH=0.2763671875;INSERT=0.44921875;DELETE=0.0888671875;UPDATE=0.14453125;RANGE_SEARCH=0.041015625,SEARCH=0.234375;INSERT=0.45703125;DELETE=0.099609375;UPDATE=0.166015625;RANGE_SEARCH=0.04296875,0.6885245901639344,0.6795488825563525,0.0419921875
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,17,21604,284997,250487,250487,250487,250525,284997,284997,5,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT,trial acceptance rule satisfied,6,7,58,3,5.225267592259757E-5,1.292824822236587E-4,0.017522844724323215,419672.131147541,3070.0,3530.4999999999995,168.25039062499997,23600,512,30,4000.0,2200.0,7800.0,2200.0,SEARCH=0.2529296875;INSERT=0.4677734375;DELETE=0.0869140625;UPDATE=0.1474609375;RANGE_SEARCH=0.044921875,SEARCH=0.25;INSERT=0.423828125;DELETE=0.10546875;UPDATE=0.169921875;RANGE_SEARCH=0.05078125,0.45,0.433164833984375,0.046875
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,18,20996,289935,-1,-1,-1,-1,-1,-1,-1,INSERT_SPLIT_PRESSURE,,ABSTAIN,predicted benefit does not repay estimated adaptation cost within configured horizon,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,3,22695477,LOCAL_HOTSPOT,,19,21576,300000,292726,292726,292726,292774,299949,-1,6,INSERT_SPLIT_PRESSURE,SLACKEN,ROLLBACK,trial censored at RUN_END before a terminal live-trial decision,8,9,61,3,5.4647060615236314E-5,1.283642120576783E-4,0.01810274723332037,138047.59042534383,3190.0,3668.4999999999995,531.4833802889048,26500,122,0,NaN,NaN,2800.0,2500.0,SEARCH=0.248046875;INSERT=0.443359375;DELETE=0.1083984375;UPDATE=0.158203125;RANGE_SEARCH=0.0419921875,SEARCH=0.28688524590163933;INSERT=0.45081967213114754;DELETE=0.08196721311475409;UPDATE=0.12295081967213115;RANGE_SEARCH=0.05737704918032787,NaN,NaN,0.06168352971311475
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,4,69069,LOCAL_HOTSPOT,,1,20998,52268,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.056596224280010224, scanScore=0.05755654125473352",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,4,69069,LOCAL_HOTSPOT,,2,20998,68421,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.3025408921454694, scanScore=0.019249708309826263",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,4,69069,LOCAL_HOTSPOT,,3,20998,101544,85082,85082,85082,85108,101544,101544,6,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT,trial acceptance rule satisfied,14,16,88,4,8.483693954596812E-5,1.85459940652819E-4,0.061464585834333736,1675846.3385354145,4520.0,5198.0,62.034327139357295,30600,512,25,4100.0,2000.0,4100.0,2600.0,SEARCH=0.2607421875;INSERT=0.435546875;DELETE=0.0986328125;UPDATE=0.150390625;RANGE_SEARCH=0.0546875,SEARCH=0.2890625;INSERT=0.416015625;DELETE=0.107421875;UPDATE=0.130859375;RANGE_SEARCH=0.056640625,0.5121951219512195,0.506123809070122,0.0390625
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,4,69069,LOCAL_HOTSPOT,,4,20996,136960,121284,121284,121284,121291,136960,-1,7,INSERT_SPLIT_PRESSURE,SLACKEN,ROLLBACK,tail-latency guard failed,0,1,60,3,5.709152913951647E-5,1.3626453488372093E-4,0.031327439043044636,142148.25465781504,3150.0,3622.4999999999995,509.6791386880164,175400,512,35,1500.0,8100.0,1500.0,8100.0,SEARCH=0.2509765625;INSERT=0.4296875;DELETE=0.111328125;UPDATE=0.154296875;RANGE_SEARCH=0.0537109375,SEARCH=0.259765625;INSERT=0.458984375;DELETE=0.109375;UPDATE=0.12109375;RANGE_SEARCH=0.05078125,-4.4,-4.586630852864584,0.0380859375
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,4,69069,LOCAL_HOTSPOT,,5,21001,142777,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.10810944261041452, scanScore=0.062052605538373995",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,4,69069,LOCAL_HOTSPOT,,6,20999,150008,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.07212747265586363, scanScore=0.06472968184372611",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,4,69069,LOCAL_HOTSPOT,,7,21000,173377,158101,158101,158101,158109,173377,173377,8,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT,trial acceptance rule satisfied,9,10,59,3,5.53930276138937E-5,1.3581420616596497E-4,0.03160201215936796,542381.5078850724,3110.0,3576.4999999999995,131.88133990577865,29800,512,25,3300.0,1300.0,3300.0,1300.0,SEARCH=0.2294921875;INSERT=0.4619140625;DELETE=0.0927734375;UPDATE=0.1650390625;RANGE_SEARCH=0.05078125,SEARCH=0.2578125;INSERT=0.443359375;DELETE=0.099609375;UPDATE=0.15234375;RANGE_SEARCH=0.046875,0.6060606060606061,0.5917730616714015,0.03515625
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,4,69069,LOCAL_HOTSPOT,,8,21574,183182,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.05176632050832619, scanScore=0.012853654221888056",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,4,69069,LOCAL_HOTSPOT,,9,21600,190003,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.19385231224151125, scanScore=0.001161802223854968",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,4,69069,LOCAL_HOTSPOT,,10,20997,198723,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.08493395606850133, scanScore=0.010230024186663403",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,4,69069,LOCAL_HOTSPOT,,11,21609,202540,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=1.2827224718521222, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,4,69069,LOCAL_HOTSPOT,,12,21172,262841,231548,231548,231548,231554,262841,262841,8,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT,trial acceptance rule satisfied,20,21,63,3,5.720693929254085E-5,1.311934228364018E-4,0.017501880084774733,106599.24796609012,3270.0,3760.4999999999995,705.5396865831997,28100,512,27,2500.0,1700.0,2500.0,2200.0,SEARCH=0.25390625;INSERT=0.46875;DELETE=0.0986328125;UPDATE=0.1279296875;RANGE_SEARCH=0.05078125,SEARCH=0.2890625;INSERT=0.4453125;DELETE=0.091796875;UPDATE=0.134765625;RANGE_SEARCH=0.0390625,0.32,0.2878891640625,0.0419921875
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,4,69069,LOCAL_HOTSPOT,,13,20997,300000,264954,264954,264954,264960,299973,-1,10,INSERT_SPLIT_PRESSURE,SLACKEN,ROLLBACK,trial censored at RUN_END before a terminal live-trial decision,35,36,60,3,5.373690946495055E-5,1.2827639286783256E-4,0.015463139138050799,95997.1006614116,3150.0,3622.4999999999995,754.7102933403804,31000,496,27,1500.0,1600.0,1500.0,1600.0,SEARCH=0.2412109375;INSERT=0.4619140625;DELETE=0.109375;UPDATE=0.1328125;RANGE_SEARCH=0.0546875,SEARCH=0.2399193548387097;INSERT=0.48588709677419356;DELETE=0.10887096774193548;UPDATE=0.11290322580645161;RANGE_SEARCH=0.05241935483870968,-0.06666666666666667,-0.13349225260416667,0.02397303427419355
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,5,48271,LOCAL_HOTSPOT,,1,20999,51168,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.2912054017364454, scanScore=0.048636094082737356",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,5,48271,LOCAL_HOTSPOT,,2,20997,60930,52995,52995,52995,53003,60930,-1,4,INSERT_SPLIT_PRESSURE,SLACKEN,ROLLBACK,minimum net-gain threshold not met,2,3,53,3,5.18689965306492E-5,1.4115654260574978E-4,0.06726663601129869,1053038.1659331275,2870.0,3300.4999999999995,62.685287329074754,773500,512,28,3200.0,2900.0,3200.0,2900.0,SEARCH=0.2177734375;INSERT=0.455078125;DELETE=0.1171875;UPDATE=0.1640625;RANGE_SEARCH=0.0458984375,SEARCH=0.234375;INSERT=0.451171875;DELETE=0.09375;UPDATE=0.166015625;RANGE_SEARCH=0.0546875,0.09375,-0.0859220962524414,0.02734375
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,5,48271,LOCAL_HOTSPOT,,3,20999,67270,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.0865673516913254, scanScore=0.01730139545350962",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,5,48271,LOCAL_HOTSPOT,,4,21172,73044,-1,-1,-1,-1,-1,-1,-1,INSERT_SPLIT_PRESSURE,,ABSTAIN,no feasible bounded repair window for SLACKEN,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,5,48271,LOCAL_HOTSPOT,,5,21001,82827,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.1629551214344745, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,5,48271,LOCAL_HOTSPOT,,6,20999,86773,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.05256654439080029, scanScore=0.011897441871537774",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,5,48271,LOCAL_HOTSPOT,,7,20996,96401,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.07387599123980619, scanScore=0.003359259796364762",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,5,48271,LOCAL_HOTSPOT,,8,21172,114621,98883,98883,98883,98944,114621,-1,5,INSERT_SPLIT_PRESSURE,SLACKEN,ROLLBACK,tail-latency guard failed,22,23,59,3,5.6622913469631406E-5,1.3777267508610793E-4,0.03964075565190461,228584.70114586558,3110.0,3576.4999999999995,312.92557918981163,32100,512,30,1600.0,1600.0,1600.0,3700.0,SEARCH=0.2119140625;INSERT=0.47265625;DELETE=0.1044921875;UPDATE=0.1640625;RANGE_SEARCH=0.046875,SEARCH=0.236328125;INSERT=0.470703125;DELETE=0.107421875;UPDATE=0.12890625;RANGE_SEARCH=0.056640625,0.0,-0.025305395507812502,0.037109375
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,5,48271,LOCAL_HOTSPOT,,9,21001,132914,116287,116287,116287,116311,132914,132914,7,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT,trial acceptance rule satisfied,26,27,59,3,5.624688377963806E-5,1.3646908975117135E-4,0.030606450070239412,5866562.453298264,3110.0,3576.4999999999995,12.19283022543889,26600,512,39,22900.0,6500.0,22900.0,6500.0,SEARCH=0.251953125;INSERT=0.4482421875;DELETE=0.0966796875;UPDATE=0.1416015625;RANGE_SEARCH=0.0615234375,SEARCH=0.23046875;INSERT=0.46875;DELETE=0.09765625;UPDATE=0.15625;RANGE_SEARCH=0.046875,0.7161572052401747,0.7142596116778112,0.0361328125
PUBLICATION,LOCAL_HOTSPOT,LARS_FULL,5,48271,LOCAL_HOTSPOT,,10,21184,133305,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.06786094316686916, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
